class,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,zero_crossing_rate_0,rms_0
0,-163.37657,166.62906,-66.348724,58.200523,-27.9414,11.261863,-9.0685215,-8.0049305,2.7696753,-16.509005,-9.807885,-4.77705,-5.5834165,0.1186814,0.1254291,0.34396982,0.16264549,0.22918208,0.44044572,0.17790797,0.097773075,0.150806,0.40698686,0.9634262,0.36674446,35.70173896359101,17.954197009822366,22.965711857218203,20.81421980858045,18.313018116950012,24.704478671923155,52.97868845125004,0.07105747767857143,0.095061384
0,-160.7191,140.11314,-50.37608,65.238144,-6.619076,10.527064,-11.468511,10.258236,-10.559427,-5.8148265,-10.049952,-10.708644,-14.828728,0.11144922,0.23537679,0.12955709,0.16097106,0.42233387,0.19308257,0.07240093,0.10682508,0.42049658,0.9476439,0.46653602,0.11925279,36.901156024206706,21.657611539026068,22.0200861710175,20.128573539836484,19.046484844217858,20.56362580996133,50.894735142996595,0.05227993502475248,0.1362997
0,-294.25397,176.63017,-24.487585,17.473774,8.534628,-13.205076,-13.278567,-14.839489,-15.535783,-24.858473,-23.859104,-17.158026,-8.861943,0.3299522,0.074751265,0.08788148,0.1481727,0.060936008,0.09118103,0.26817113,0.08272589,0.04639445,0.07612562,0.34359717,0.9660014,28.45359996164882,27.063858923902746,28.58343647812333,27.606998054474946,26.34109755469099,24.724122656846408,42.73687362454077,0.03798004518072289,0.1728971
0,-483.00458,131.19397,84.71439,55.156727,37.940006,20.596558,8.107448,2.4196448,-1.5554886,-4.2942133,-5.645996,-8.980598,-14.310864,0.7385394,0.17643449,0.049284846,0.06451323,0.05072045,0.075897865,0.14244084,0.08870541,0.06403295,0.21894732,0.72004056,0.9751757,35.503384594232045,29.01179089185324,24.748874072424464,20.446874990142064,20.545872963996786,20.719831360992504,32.97715455281807,0.014549415428321678,0.089342535
0,-246.45944,165.80301,-34.652073,52.607235,1.0407656,-10.979198,2.5902798,-12.926154,-4.7416863,-13.661192,-7.8007236,-13.699982,-20.450247,0.029272435,0.10461042,0.24235146,0.053171933,0.054362986,0.10504908,0.027081368,0.015686672,0.042156734,0.45139566,0.9991483,0.27877334,31.570537669213635,26.951783244538063,25.387942147927497,25.479744614629833,24.839294199966872,27.39673565043329,41.15721565844081,0.0339260349025974,0.13515887
0,-394.44077,204.4753,23.827322,22.648647,12.958483,-3.6202424,-2.8050985,-5.5400496,-4.7009788,-17.557352,-19.767988,-11.984093,-15.950202,0.30414978,0.752977,0.26663506,0.15868424,0.27142873,0.09111959,0.042430114,0.06107806,0.40909734,0.9092148,0.36065707,0.0899909,30.596305201959407,22.851406785632786,25.872090711128273,23.847288878736276,22.00595112792911,21.477147805940728,39.13761903035097,0.025499845805921052,0.08563894
0,-288.9626,189.50423,-89.98992,66.76211,-15.7453785,6.702338,-5.1315155,-16.170187,5.0929112,-22.10815,-7.3263006,-10.711724,-9.337859,0.3261339,0.8077877,0.27827722,0.15115513,0.29417628,0.13685767,0.06900297,0.12224293,0.48061848,0.7871494,0.3468625,0.1764931,37.00046097427334,20.7615822752514,20.401760786986188,18.199812006678094,18.20728057387318,23.198164183893404,47.09779907924525,0.048871050824175824,0.03927062
0,-388.56903,173.21893,34.897247,21.348068,18.700277,-0.4362189,-14.438011,-6.601179,-0.31837612,-12.573168,-17.180782,-12.337603,-6.6962976,0.3876809,0.045901332,0.078994215,0.28493378,0.07881832,0.014697578,0.02626958,0.016031172,0.01309483,0.05151056,0.38848138,0.99785256,36.37274464690209,29.114390928979688,28.057754726532195,26.605869990190012,25.393922714296238,17.537111292653318,41.411224539226346,0.025588463092672414,0.10576588
0,-396.96304,161.96059,-8.283146,18.191776,17.743835,-9.473076,-17.072182,-19.418549,-16.921772,-28.732214,-24.944479,-10.349799,-13.19452,0.09271476,0.040608525,0.04615676,0.31860512,0.9537341,0.25013366,0.04074923,0.076729245,0.19307305,0.09213483,0.19173326,0.41179085,33.3632199787386,29.38426118824876,32.79759471106694,26.276387451520964,25.31068826861368,22.750074191612224,39.12904572964152,0.03693546660958904,0.07085552
0,-389.43985,191.08043,21.030262,21.460745,8.325013,1.396055,0.51868784,-11.19317,-6.4471726,-16.055664,-19.125088,-10.072043,-12.870378,0.36753815,0.1756424,0.46682817,0.1983945,0.06301648,0.08180281,0.36262423,0.93921864,0.46714008,0.09129333,0.3157541,0.9315995,35.179927758937964,22.558084015225067,24.945332554855405,24.1697006555778,22.682847305286884,24.800638436749946,38.75709122076965,0.03322482638888889,0.078994066
0,-482.4261,154.39488,83.265274,50.437473,40.715565,27.553339,14.593035,4.569871,-3.9681003,-7.2261086,-5.8272934,-6.5619645,-10.37231,0.105282426,0.21852995,0.113484405,0.058205258,0.1413855,0.09953558,0.090104155,0.2005598,0.60677147,0.98898745,0.7122625,0.34406692,36.53013642341748,27.073022116605447,25.255878508105756,20.755230933157314,20.790061824012128,20.62928441404336,33.44132372307846,0.012691897945804196,0.093727626
0,-142.70699,128.88884,-50.645493,62.6501,-11.437065,7.673092,-17.027733,11.83164,-10.191529,-1.0606959,-8.461861,-3.7514467,-10.429348,0.22010194,0.16579732,0.36857745,0.24206667,0.14072096,0.15651402,0.31835008,0.95203835,0.545893,0.17016807,0.14304928,0.39387795,36.77929644954113,19.93317944521,19.324669670578526,17.6534332460393,17.512904188754714,19.530622581887652,50.45970943499831,0.08204700100806452,0.11459448
0,-183.64882,130.9855,-74.98302,68.77119,-31.202845,16.438978,-19.4293,-16.104792,-14.888861,-26.972845,-16.865032,-7.4935784,-8.194449,0.054813687,0.22435607,0.7195468,0.24571349,0.049465634,0.03980751,0.09367225,0.044926338,0.22876444,0.9104634,0.20732938,0.036006358,36.69323219833755,22.039433128155217,27.864603747078,23.71469974931996,22.367019131279456,27.182687549528623,54.05009335846257,0.06912329889112903,0.09519109
0,-398.93573,180.99007,14.540429,19.414234,2.1663392,9.675912,1.9907807,-2.9058719,-3.9573295,-26.11784,-19.799696,-11.436935,-9.669113,0.942386,0.41304356,0.07518927,0.03408703,0.056279678,0.034467258,0.10294169,0.41314334,0.18809132,0.02755435,0.06616878,0.41610318,37.41602429476734,23.829680481912128,27.880701017289603,32.00619450057041,23.499758833905727,17.280655830910376,46.72065321699798,0.03328595842633929,0.057373855
0,-125.14684,159.7787,-63.610542,76.07141,-21.072718,14.115904,-12.863921,-8.941483,2.0735152,-19.505846,-4.988783,-8.286564,-5.909116,0.40274972,0.15986247,0.19979669,0.40124804,0.14624459,0.1876773,0.47691342,0.17771693,0.08008679,0.12964852,0.4506109,0.9396682,35.10321929353166,21.099360961852888,22.30765408079815,20.404347912061862,19.10982294338043,20.169512151099944,50.103315020034806,0.06733935291230367,0.15359898
0,-337.50204,163.64442,-11.721107,32.98678,12.693813,-6.930505,-19.009218,-22.587284,-18.209433,-28.693829,-25.587883,-23.034386,-13.013144,0.019143103,0.045827076,0.16694817,0.054451987,0.031141683,0.1255144,0.032661993,0.006599326,0.035668224,0.30630422,0.97424465,0.28873622,26.169719091560072,25.234978799690438,32.85986003060624,26.597814920282396,29.670059515099307,24.347110543235946,44.34214093891928,0.03816136305894309,0.106296584
0,-197.78732,121.9676,-46.957077,56.687096,-8.651191,7.5454836,-12.063623,8.963443,-9.996739,-4.3345656,-6.5227866,-6.2114162,-11.414774,0.39798975,0.23610437,0.3659259,0.72359353,0.36359447,0.1559994,0.15896912,0.4199695,0.8205025,0.43046406,0.14704788,0.19069265,35.686897662862414,21.222759757290895,20.809687851823316,18.49982455189527,17.899406457841962,19.596507367742177,49.358876333793866,0.08637734064980158,0.11433962
0,-495.6595,163.07149,85.39862,50.867023,42.299236,27.628986,10.619171,-0.22044764,-5.4828672,-5.2575307,-1.8495945,-5.694381,-16.531206,0.20976445,0.110604875,0.13628891,0.24324581,0.19821537,0.11573405,0.3290556,0.64197516,0.989762,0.89166045,0.32250166,0.1289589,34.18693807445191,27.326354318530203,28.97265827896833,22.553194799959176,21.397923834970754,20.756816019563107,33.217683571131936,0.011421535326086956,0.07754987
0,-401.01944,174.04733,15.7406225,24.138086,16.22524,2.2861745,-3.0665412,-7.3794327,-5.0170927,-21.841959,-19.752659,-9.550941,-21.816805,0.24330877,0.12585239,0.1756734,0.51962817,0.1864599,0.03466664,0.06050856,0.38019148,0.9638746,0.49194193,0.08788098,0.110376306,30.39356305541314,27.76303104200672,27.13283753051379,25.086981451389637,24.793749814780558,22.292438702884468,40.012956739194344,0.03266759072580645,0.06091061
0,-317.85855,172.54074,-27.71944,44.091103,18.022694,-9.572784,-9.527251,-12.015019,-11.465612,-22.280354,-13.05599,-14.769949,-24.454237,0.06645969,0.17054811,0.043741215,0.051300947,0.16518861,0.035928395,0.0050555323,0.025084384,0.39519513,1.0,0.4000951,0.033863835,29.72235241972238,25.21017002346172,28.099022078874825,26.128504237957042,25.18958413624881,26.019795782474848,44.11849792493373,0.025785405585106384,0.084517874
0,-384.32465,203.26402,36.789375,25.824198,25.939447,10.180018,-4.293644,-2.8930743,-3.5912561,-21.572477,-26.047655,-16.694828,-9.007728,0.09631632,0.17262092,0.48942977,0.12304308,0.105211005,0.28257677,0.09019622,0.04268625,0.1280321,0.53559685,0.93418175,0.36403102,38.844132058927464,24.905407648939118,25.952096455160078,26.58738341857374,27.41953869846328,17.385566648390412,39.51181605242192,0.02525390625,0.12625933
0,-281.8282,193.73882,-92.0067,64.36722,-16.732662,3.7039752,-5.0701847,-16.70738,6.15702,-21.45671,-5.8075266,-9.294937,-9.919428,0.34806415,0.7218179,0.28319982,0.10884777,0.16043487,0.55002034,0.7207967,0.3057526,0.14618191,0.29892388,0.81304145,0.26368117,37.82650551298587,18.19085644371901,20.572540174881166,16.049972473068898,16.779376056021107,23.387729750329235,47.7290944720889,0.04770165158991228,0.036711555
0,-365.09622,160.01654,-20.74763,43.450794,11.974716,-4.416517,-4.4062467,-25.051195,-11.725662,-19.340397,-15.5573845,-5.971096,-21.368896,0.3865038,0.9466526,0.28938547,0.07837484,0.106665194,0.2360065,0.097436816,0.10926906,0.2523972,0.11845847,0.107187614,0.09714186,29.884530796258076,22.84033082928961,29.021255218469594,25.350081721111472,28.426991411993665,29.338053155371178,39.79458296427685,0.039617365056818184,0.078516066
0,-319.59824,155.85666,-63.558414,32.042393,7.9480624,4.23417,1.2349854,-8.5668545,0.64693904,-19.955868,-9.555721,-9.027602,-20.949423,0.3488858,0.19804798,0.796822,0.32003084,0.1354298,0.15996668,0.44083914,0.9431435,0.55282015,0.24707875,0.26432323,0.6708919,35.91521509346934,25.067172688343927,22.663650172637663,26.009831988645946,26.751508183902782,27.27523662679714,43.653077885315305,0.06878576144366197,0.056648303
0,-393.12396,190.72282,23.677494,24.153028,10.970731,-3.6794312,-2.175296,-8.900663,-4.3050776,-13.565767,-23.05773,-10.746432,-9.692254,0.1531127,0.46542266,0.1984177,0.03594694,0.05613943,0.31256714,0.97031176,0.5456085,0.10060963,0.17430286,0.46163398,0.23548652,40.990019101411086,24.357498119350556,24.874067217128307,25.142240888174065,24.390053408554788,25.139474729992145,38.15323011741587,0.029691256009615384,0.09528043
0,-148.90585,124.946266,-52.165333,62.893353,-9.403774,9.752329,-13.605879,13.834765,-8.655675,-1.2639366,-6.0816674,-2.6312141,-11.263885,0.35707036,0.8483579,0.3459365,0.1805302,0.19091232,0.4129809,0.7226762,0.38743967,0.2436815,0.24252973,0.3883625,0.22381435,37.299842368382166,19.052381843516056,20.50780547980603,18.81353719409255,17.526139921590996,19.017107666926066,50.19001773699935,0.07285779587765957,0.11795847
0,-472.2161,135.56499,29.30913,31.21088,13.08953,1.2720163,-11.071184,-17.146173,-15.872493,-25.412273,-22.632797,-19.157335,-17.634357,0.046229083,0.022947565,0.10642323,0.06469964,0.014006801,0.032478526,0.27596068,0.9970695,0.485735,0.03717781,0.027973915,0.15743664,39.54201294593801,30.45087962589578,34.124274663128816,27.025616205133673,21.932316968351824,20.1910189475186,41.38032776165541,0.028575184581043956,0.047425106
0,-199.5043,109.52664,-52.632713,51.608776,-14.150461,5.6189003,-16.214792,11.511286,-10.065504,-1.997956,-8.789427,-1.7741404,-7.645332,0.875178,0.48060802,0.40821403,0.36453134,0.526667,0.5757315,0.29745173,0.29003635,0.34702304,0.51295304,0.29931957,0.3476459,34.032247630544674,12.659835996683139,17.497675569561185,15.203787787021115,15.505475696915509,18.603267332291637,48.60241084111354,0.12833984375,0.07408066
0,-435.30048,148.27275,16.927792,33.714096,15.826382,-3.8873312,-14.009025,-15.720728,2.474738,-10.091317,-18.499376,-16.99156,-30.130041,0.301056,0.03705561,0.11681554,0.40336356,0.14700042,0.05759724,0.15628624,0.08989875,0.06651942,0.07282846,0.35313994,0.9234677,31.233852181630457,27.617402747420524,28.934655510433934,22.830435382390366,28.959949309551007,26.37465628372011,38.437453671185565,0.030055370145631068,0.0725442
0,-205.22508,127.9155,-40.967434,59.45912,2.8523598,13.350466,-10.119813,10.645447,-12.444374,-8.825813,-9.932613,-11.5095,-15.668205,0.08866514,0.11829502,0.40615404,0.7755457,0.397381,0.11976641,0.073091365,0.10372305,0.1155977,0.32218373,0.6695944,0.26541102,36.52314843004946,27.28716193089084,26.47302176838685,25.028479828097275,23.272868243604176,21.81540223072267,53.02971616406939,0.060104697559012876,0.11050548
0,-274.95062,123.33289,-65.200325,55.233406,-14.479503,-1.0619869,-14.864519,-28.711246,-13.527978,-16.146534,3.6696992,-3.2996116,-7.411179,0.049274795,0.117320105,0.038753815,0.074281774,0.15349822,0.0544043,0.03112201,0.035963524,0.25113276,0.9766238,0.25351393,0.048399553,35.8623446859309,26.175240890107023,36.37551968346652,30.280296937488675,26.447233783088677,25.83546990329863,47.757543283182905,0.04843413254310345,0.091736704
0,-223.56386,181.68811,-43.332993,59.07387,-14.162153,6.6597924,-0.75581557,-9.029196,0.7669414,-14.478935,-3.1713967,-8.902272,-12.067895,0.24913236,0.23081335,0.9201499,0.36150014,0.068317726,0.06141417,0.12565288,0.29121852,0.18432827,0.17766725,0.21234499,0.59955007,33.92147837885216,22.283570241516994,21.39731567344847,22.11526925218282,17.60260196850669,21.57616924113905,46.3563969666192,0.04152731699486301,0.11559327
0,-441.70078,151.33458,16.4469,17.330929,6.0430584,-5.40159,-13.076072,-18.761951,-15.553877,-20.173698,-15.99071,-15.201175,-26.794434,0.267362,0.01705475,0.021663934,0.20951205,0.6376318,0.17647772,0.03866493,0.027179852,0.07892034,0.024527024,0.22781295,0.7869042,40.447101545390886,28.84505234944196,29.38288372890749,26.01196861826373,24.379854969129834,25.111410696770772,39.38996120678045,0.03541113895440252,0.046301477
0,-487.18448,162.13295,22.97879,43.571083,19.510378,-6.7347717,-8.426632,-20.180862,-14.950077,-12.452036,-9.93793,-11.173245,-23.924042,0.070097126,0.24323729,0.9095027,0.36806452,0.13854735,0.42214218,0.13984475,0.05464657,0.048133213,0.24437667,0.62798506,0.27063468,29.546410074294997,23.313038150159947,28.195975506007912,23.361003401937143,28.3028681562939,27.114965921370764,40.27194915070244,0.03750797193877551,0.0371923
0,-148.51317,127.61751,-57.43344,57.909256,-16.87227,5.144296,-18.79792,9.544077,-13.842945,-5.0356817,-11.860605,-9.539456,-18.793234,0.39349592,0.11374603,0.16289414,0.2875071,0.1448332,0.1425918,0.335294,0.14442529,0.08638697,0.09207639,0.3453705,0.9829291,39.86327479936929,24.937346402439836,25.30097492967369,21.984138142428744,20.368595415039497,20.376972463201703,51.489325539848394,0.0697857481060606,0.1166435
0,-299.6405,173.92923,-1.1264702,39.01033,20.552351,5.55074,-0.28109848,2.8452039,-7.045336,-9.662962,-4.735359,-4.4572806,-7.391758,0.6188604,0.31016153,0.13173473,0.210361,0.48983404,0.82314855,0.41884366,0.20121616,0.15858454,0.2988016,0.15799817,0.20769668,36.94589204580742,16.73992293158304,21.79996993883383,17.17183097479716,16.958668105165508,19.63348717938924,44.83048005987467,0.02701256793478261,0.12919842
0,-443.11877,181.09813,29.510557,32.458206,15.880414,3.458501,-9.14734,-19.3357,-1.4055569,-20.095133,-20.524149,7.1173697,-17.578419,0.33812833,0.88471407,0.24558204,0.05919488,0.12012099,0.40923935,0.7930921,0.3486225,0.07910831,0.37722728,0.84201473,0.26889506,40.493270585739516,23.877426764558514,27.354727903737118,24.83874291035221,29.241171860634342,27.479470425472567,38.72600500358561,0.029217694256756757,0.05927923
0,-186.89232,122.01722,-42.992523,72.41849,4.0626106,-3.1505835,-5.99293,-7.3122487,-5.560734,-10.26751,-4.5479193,-1.4445646,-10.402831,0.056294512,0.03477164,0.056676026,0.16466735,0.07480421,0.028372152,0.05423637,0.30079332,0.9929254,0.5332419,0.05515621,0.026927946,34.191559456029964,33.32036901443067,30.223193768116538,29.181724301231068,27.464124705528825,31.360584313135956,50.435321112932264,0.03770727040816327,0.22975096
0,-513.8019,184.66266,79.113335,39.799316,30.891623,17.309528,6.286954,-0.628953,-5.125003,-7.225103,-3.4359462,-0.076965116,-6.521921,0.30565053,0.21301681,0.20267446,0.3248265,0.7269901,0.98787713,0.5776332,0.3309338,0.25242725,0.37866363,0.16527742,0.1696387,37.125101039234224,21.323853114694185,28.233305865639416,20.882454061115677,19.777818106398417,20.750734403238678,35.948556292068076,0.012973839128521127,0.047858413
0,-369.37897,181.98624,-12.35175,34.21585,14.218,-0.8978036,-0.84161854,-12.146608,2.4247096,-17.56415,-25.85586,-3.5414217,-7.9870296,0.68794596,0.21047297,0.063630655,0.100758746,0.41960216,0.7762169,0.42585337,0.12708591,0.42294413,0.8657392,0.381212,0.26012585,40.37027936754307,22.523001837785703,26.96244062119323,25.35824734946841,26.99533743950598,26.7297177406071,39.71431522733208,0.0331763698630137,0.07523832
0,-317.729,200.2224,-47.124313,25.717318,6.4993606,-5.987723,-4.8923864,-8.64231,-0.9981635,-21.86035,-9.102561,-5.143947,-17.457462,0.1691601,0.39672327,0.13983724,0.043687213,0.075625256,0.23514399,0.2508522,0.124776214,0.12952569,0.4276263,0.9541136,0.2490343,38.40247816603112,22.608106585119298,24.193746656049395,22.78277475716411,24.248161606718394,23.70588082468329,41.8984805649267,0.03905607524671053,0.07122056
0,-363.36658,165.45102,-6.7584662,44.904076,13.756513,-0.21414924,-7.0982347,-20.795872,-6.5885086,-21.457146,-16.65332,-5.1587386,-14.730444,0.9800833,0.43415242,0.06582645,0.09166056,0.30038482,0.10981735,0.105679154,0.41951227,0.15277633,0.06774025,0.072352245,0.2945405,31.693449309799455,21.07355372309408,30.660705419581564,28.31978469534942,27.406175263781943,28.56951932893678,40.582466958096006,0.03394775390625,0.07906856
0,-273.66083,185.97383,-80.658394,62.924187,-11.02425,3.983033,-2.2403507,-16.130547,4.7370524,-22.03944,-5.976627,-7.166171,-9.992076,0.15074188,0.14029232,0.42034584,0.22505537,0.06349153,0.09615812,0.35268652,0.9430004,0.49205443,0.14792891,0.12713988,0.34258,35.952407267333335,22.197848644197865,20.12536345346134,16.861806229689666,17.014897947308114,22.889797123299402,47.04411077217891,0.04083711357526882,0.052263994
0,-272.89758,188.91258,-87.63284,60.53678,-16.237383,1.9847931,-7.3562603,-20.255514,2.0738459,-24.687637,-7.852112,-9.438879,-9.925833,0.7882234,0.27185434,0.12327884,0.15847543,0.5101551,0.90081674,0.4146654,0.27531186,0.2627402,0.71463877,0.23432812,0.29687533,37.796412018575836,16.63075574747412,20.241421495709716,15.339402260212312,16.308568645294102,23.035765658416523,48.5121138186389,0.048166435455607476,0.040662546
0,-362.90955,169.4793,-14.458163,52.8988,25.49617,-4.773015,-3.6697328,-15.003405,-5.8403172,-12.770466,-11.895823,-11.505387,-20.440126,0.40085942,0.19266543,0.17757152,0.6962354,0.2530889,0.041450247,0.061508812,0.34533358,0.9833105,0.57281005,0.10004197,0.13017723,31.41845773646801,25.509527484387043,24.084917221741694,26.269056566030613,28.0447095145366,28.218267140296916,40.27754368444822,0.034039223030821915,0.066086516
0,-406.8832,155.38843,-4.9335017,28.604753,23.078331,2.7133057,-11.40548,-19.653727,-11.938587,-18.046078,-15.978103,-17.885857,-21.371857,0.05774569,0.27025622,0.9610296,0.3551064,0.047814105,0.050449483,0.1264872,0.061795782,0.08026362,0.175828,0.10029427,0.06279534,31.85802006404448,25.347043625959945,30.778210761237634,27.772535017548126,28.576917762306895,22.882533645727598,39.327706287297595,0.03512786155523256,0.062518135
0,-477.19168,181.50647,80.6821,32.595062,27.03082,22.395216,11.2850065,1.672884,-3.9458575,-7.307734,-6.348186,-4.7284126,-9.63249,0.13540162,0.35923752,0.63053066,0.3169258,0.1682478,0.29030508,0.7148124,0.9102018,0.581435,0.32219115,0.16669382,0.22406441,37.69014493873276,24.280387888867857,29.270049802225685,24.92123501545945,19.905072863687007,21.311198914683974,32.859663365112695,0.014318129595588236,0.09153279
0,-424.7185,143.47075,32.652832,37.042694,17.315186,0.3582019,-4.536112,-17.792742,-18.657808,-27.537182,-30.330608,-22.260284,-23.04613,0.9710177,0.4306726,0.036985096,0.08854865,0.37233323,0.13628997,0.053500928,0.17492132,0.08341958,0.049196437,0.045226213,0.255966,30.156209970346616,23.621314734430378,32.28832984023287,25.475327448687388,25.75616575916345,25.921696792478976,37.565643338536795,0.02921697443181818,0.088729545
0,-134.61064,112.84932,-60.223133,55.920826,-17.256313,6.603139,-14.32229,18.441595,-7.825685,0.16434781,-7.3795714,-1.4234244,-12.28595,0.4486959,0.8634939,0.5888929,0.4119846,0.37799507,0.5047192,0.35523504,0.33346218,0.6540826,0.41810733,0.65909094,0.40763444,36.86959813213745,14.827354579603346,17.838882065434344,18.834198465653014,16.340967909291397,18.585090413578513,50.84724803437205,0.1304718017578125,0.08585209
0,-198.74167,117.83385,-51.749336,55.987213,-5.4757733,10.189835,-15.883026,11.318436,-15.117276,-8.389633,-12.515048,-11.751417,-19.410376,0.12894204,0.35964596,0.7737771,0.3969183,0.19912294,0.11857121,0.14637937,0.10728351,0.3040814,0.6651134,0.2669354,0.0783775,38.220365701024875,22.791341920487408,26.150313655181673,22.536860109177756,21.34314968603906,20.322001121436404,52.13786441596246,0.08098958333333334,0.09273235
0,-185.70976,120.71785,-65.229774,69.102005,-14.245557,10.194919,-12.114752,2.0886767,-4.858855,-10.894926,-3.475285,-12.143369,-13.461808,0.42834976,0.956192,0.35939428,0.13227619,0.13660252,0.26342937,0.070811935,0.14685133,0.31740665,0.15577476,0.06171306,0.09838243,38.009728906124636,22.621936554898728,22.374999993365797,20.075972283138302,19.044120928634307,20.68873834155763,48.90456388583368,0.07379872311827956,0.08217762
0,-135.17368,121.06947,-57.776638,54.897842,-18.633629,5.7227335,-14.92024,16.710503,-8.703083,0.3917725,-8.051807,-3.8926427,-13.767397,0.38870975,0.41440052,0.7614455,0.42224437,0.30307263,0.26427582,0.5415615,0.4949284,0.3857014,0.47609285,0.3633653,0.7769523,35.42451187031486,14.892380939668147,17.880794872877843,17.853056137457415,15.31215624720485,18.348152466448358,49.505156928580234,0.09839248657226562,0.09299636
0,-438.25867,142.48521,38.435326,29.168173,11.945605,1.6285721,-8.18985,-24.928467,-23.358963,-28.36661,-25.9328,-16.16623,-22.322422,0.3831519,0.9942739,0.26297432,0.03217713,0.07240526,0.22416987,0.058991164,0.06561115,0.1945756,0.050580196,0.020757088,0.03306319,31.283609981979776,25.64085484387591,33.25012433410457,28.536845479264194,27.380111459232705,24.49936261406245,38.82454995340254,0.02822113037109375,0.07609158
0,-169.24213,118.36675,-59.182026,77.82663,-5.909925,-7.3254066,-15.368693,-7.143758,-8.6156435,-13.510931,-18.133118,-9.293152,-15.278568,0.055640597,0.09879513,0.05098598,0.24113417,0.74860317,0.18960556,0.033977497,0.065544516,0.32230136,0.7796215,0.2342597,0.068876415,36.046198392467616,28.347083938179708,32.26257636595324,25.833665710439163,26.3178953972601,31.214929544849497,50.7995764536519,0.06698128172588833,0.1594875
0,-480.89102,196.72394,73.82416,35.632313,34.545986,25.694145,8.440427,-3.4877963,-4.30315,-4.4209957,0.9981509,7.1747246,-3.1729736,0.4141919,0.9297335,0.34654266,0.17392428,0.33563367,0.504294,0.627304,0.56383914,0.2671756,0.1895948,0.28829136,0.16613463,31.902850235399193,26.294957246340907,28.763033063543574,21.92222533560232,21.289455863248417,21.11731929174489,33.27504208149109,0.016305634469696968,0.07875956
0,-392.9175,159.92094,-2.5900502,24.349844,12.0109005,-7.1206994,-15.205305,-18.050606,-15.898435,-24.479649,-18.096104,-17.194513,-18.969204,0.042121213,0.064137265,0.3016664,0.98043764,0.3345876,0.06712466,0.05890755,0.12762357,0.06249253,0.10785934,0.29130578,0.07735459,31.390207542862406,28.58363391876109,31.84257628314872,27.407150476773975,27.893192974735136,24.516921409477927,40.044066082514505,0.033797826522435896,0.0657551
0,-376.93317,179.90552,19.423569,30.227264,22.926067,-3.2641425,-4.132193,-6.493776,-11.882605,-15.290491,-7.8958445,-12.120966,-23.327877,0.24039641,0.6020454,0.18324181,0.08332077,0.16950978,0.062827125,0.037022017,0.06258473,0.45200378,0.94430697,0.37320682,0.06512756,27.40857277612767,24.28665318906212,23.419833889213674,23.26671790884143,26.428644871667444,22.53280885534779,37.34962398032161,0.02943115234375,0.11664599
0,-414.90787,158.54112,64.29655,42.50612,27.662014,5.9296803,-4.4834948,-2.5360146,-2.1178389,-11.887443,-16.245148,-11.677652,-9.474322,0.52932096,0.102708146,0.03322869,0.04876738,0.028399974,0.053985752,0.13255356,0.055650022,0.039484102,0.12757407,0.56372905,0.9948296,37.40262596444627,26.079689152107676,26.836474247523316,24.04082900569141,22.612647090903213,16.087564753829753,43.55883029089815,0.019901160037878788,0.10074199
0,-196.0973,141.81516,-51.939255,58.12622,-4.5915666,-2.6374757,-9.826211,-2.7910647,-5.417547,-7.1896415,-7.8353815,-3.6826427,-19.09585,0.40424764,0.97933173,0.3868797,0.1408109,0.10897093,0.14505886,0.07503625,0.12842698,0.24177708,0.13628377,0.08870056,0.1279129,37.138580159836295,22.211867065952944,21.519586576736238,20.003377226055964,18.287584958959442,24.90453787614165,46.18656392695394,0.06321207682291667,0.1251815
0,-175.99272,144.1725,-57.906532,57.562763,-10.753974,-4.831359,-12.531927,1.4742006,-1.796598,-3.2366626,-10.3899765,-3.5814166,-20.386282,0.112466455,0.34025797,0.9532185,0.4185729,0.14575578,0.18626809,0.5217386,0.14788392,0.13729998,0.32090113,0.14910713,0.065866776,35.80292244512109,17.815171518373216,21.43070299699821,19.88393109407927,18.761188898602242,25.8210711005596,48.317532735202484,0.09154647435897435,0.09495149
0,-185.0448,140.31256,-59.0682,52.24196,-13.193211,-6.2107544,-13.192574,3.8495028,-1.0700564,-0.2896607,-8.180222,-0.94088095,-17.901617,0.29273638,0.607059,0.34673423,0.22480416,0.24606726,0.5454277,0.529551,0.38084352,0.57698435,0.44283676,0.8431447,0.3199874,34.002373167132575,13.183110339234176,17.803690718356904,19.570088684014216,16.333667198536844,25.26655572869959,47.78650458289711,0.10046756628787878,0.08081747
0,-208.16283,153.57071,-67.026024,59.37646,-21.353054,0.5296071,-8.7673235,-16.27301,-6.9477825,-18.304813,-4.9148993,-10.578985,-15.53822,0.44356963,0.14741553,0.04504048,0.06761708,0.27901676,0.9619869,0.23778018,0.047343653,0.10272591,0.27503648,0.07880885,0.12892057,36.09132395246574,23.539096868340522,29.095609502971474,28.327290365774314,25.234820189645127,26.554217130760872,48.16544870962245,0.06380657327586207,0.09633729
